Region,Case 1st Observed Date,Narrative,CAUSE,DETERMINED FATE,Health status,DISENTANGLEMENT STATUS,"Seen 
1yr+","Breeding, Feeding, Migratory corridor, or Other?",INITIAL  National Cause Criteria: L1-L12,FINAL National Cause Criteria: L1-L12,L1,L2,L3,L4,L5a,L5b,L6a,L6b,L6c,L7a,L7b,L8,L9,L10,L11,L12,"PBR 
Value","Gear 
Type",Trailing?
ATL,8-Dec-16,Anchored by 2 wraps around the peduncle. Disentangled on 11Dec2016.,EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,Pot/Trap,-
ATL,16-Dec-16,"UME. Floating carcass documented with blue paint and indications of possible entanglement. Resighted 17Dec. Landed in NC on 19Dec. Necropsied on 21Dec. Confirmed to be separate from the 11Dec HUWH in Chesapeake Bay. Evidence of constricting wraps around the body, peduncle, and flukes. GI tract full of whole to digested menhaden. COD=dry drowning due to entanglement.",EN,MT,Dead,-,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,19-Dec-16,Free-swimming with line around tail and buoy trailing. Reported on 21Dec. Full configuration unknown.,EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,20-Dec-16,"Moment of entanglement witnessed. Initially mouth, peduncle and fluke were involved, but configuration resolved to line through mouth, over back, with 2 lines and buoy trailing 150ft, no wraps. Disentangled. Gear free.",EN,NS,Unknown,Disentangled,0,F,L10,L3,,,1,,,,,,,,,,,1,,,0,Pot/Trap,1
ATL,5-Jan-17,"Full configuration unknown - bullet buoy, high-flyer, & netting on head. Reporter observed fisher haul gear & whale appeared to swim off gear free. Gear inspected - found no significant missing portion or damage. No photos taken.",EN,NS,Unknown,Disentangled,0,M,L10,L10,,,,,,,,,,,,,,1,,,0,Gillnet,-
ATL,2-Feb-17,"UME. 4 long, deep lacerations  to head and back that penetrated body cavity. Necropsied. Robust condition and full stomach. COD = sharp trauma (exsanguination & asphyxia).",VS,MT,Dead,-,0,M,L5a,L5a,,,,,1,,,,,,,,,,,,1,-,-
ATL,5-Feb-17,UME. Necropsied. Extensive skeletal fracturing with associated hemorrhaging consistent with blunt trauma. Histo supports VS as COD,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,11-Feb-17,"UME. 3 long, deep lacerations to back that penetrated body cavity. Necropsied. Robust condition and full stomach. COD = sharp trauma with associated hemorrhaging.",VS,MT,Dead,-,0,M,L5a,L5a,,,,,1,,,,,,,,,,,,1,-,-
ATL,14-Feb-17,Sighted with 2 deep lacerations fore and aft of dorsal fin. Seen ~2wk prior with no injuries. Event added 11Feb2019,VS,SI,Unknown,-,0,M,L5a,L5a,,,,,1,,,,,,,,,,,,1,-,-
ATL,3-Apr-17,UME. Floater. Necropsied on 05Apr2018. Robust condition with full stomach. Extensive hemorrhage and edema along back and side consistent with blunt trauma.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,4-May-17,UME. Level A & genetics samples collected. Partial necropsy conducted. Deep lacerations on ventral peduncle & side. Disarticulated left jaw & cervical vertebrae with associated hemorrhaging - consistent with blunt force trauma. Necropsy report suggests placement of lacerations indicates post-mortem. COD=VS is most parsimonious.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,15-Jun-17,UME. Necropsied. Blunt trauma - muscle contusions with associated cranial fractures.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,18-Jun-17,"UME. Live stranded & died. No gear present. Partial necropsy - thin body condition, pneumonia, infection, parasites, evidence of recent entanglement at pectoral and fluke insertions with associated hemorrhaging. Proximate COD=EN is most parsimonious.",EN,MT,Dead,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,15-Jul-17,"Free-swimming with hook & monofilament trailing from right fluke blade. Attachment point unclear. Resighted on 28Jul2017, but did not raise flukes. No additional resights.",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,Hook/Monofilament,-
ATL,18-Jul-17,Dependent calf free-swimming with green lure & monofilament on left fluke blade. Attachment point(s) unknown. Confirmed gear free & resights healthy.,EN,NS,Unknown,Shed Gear,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,Hook/Monofilament,1
ATL,20-Jul-17,"Lactating female, free-swimming w/ monofilament on tip of left fluke blade. Attachment point(s) unknown. Seen earlier in the day with no gear. Shed gear & healthy resights.",EN,NS,Unknown,Shed Gear,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,26-Jul-17,Free-swimming with monofilament trailing from left fluke blade. Attachment point(s) unknown. Resighted gear free & healthy.,EN,NS,Unknown,Shed Gear,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,1-Aug-17,"Dependent calf with gillnet exiting right side of mouth. Evidence of unwitnessed extensive entanglement. Sighted with injuries on 22Jul2017, but gear not visible at that time, so unable to confirm if that is 1st EN sighting. Subsequent sightings showed gear shifting through mouth & over rostrum and animal condition deteriorating. Carcass found on 24Feb2018. Unable to determine if gear was still present. Carcass tagged, but scavenged by sharks so quickly that it was unable to be recovered for necropsy. Proximate COD - entanglement. Ultimate COD - unknown.",EN,MT,Dead,-,1,F,L3,L10,,,1,,,,,,,,,,,1,,,1,Gillnet,1
ATL,10-Aug-17,Dependent Calf. Seen earlier in the day gear free. WW believes witnessed encounter based on behavior changes. Calf with line looped over right pectoral and buoy trailing 75ft aft of flukes. Confirmed to have shed gear & resights indicate healthy. Seen with subsequent entanglement on 18Aug2017,EN,NS,Unknown,Shed Gear,0,F,L3,L3,,,1,,,,,,,,,,,,,,0,Pot/Trap,1
ATL,14-Aug-17,Free-swimming with monofilament trailing down both sides of its body and off the flukes. Attachment point(s) and full configuration unknown. Resights indicate gear free & healthy.,EN,NS,Unknown,Shed Gear,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,14-Aug-17,"Free-swimming with monofilament trailing from right trailing edge of fluke, no wraps. Resighted gear free over the next few days.",EN,NS,Unknown,Shed Gear,0,F,L3,L3,,,1,,,,,,,,,,,,,,0,Monofilament,1
ATL,18-Aug-17,"Dependent calf. Free-swimming with blue monofilament draped over dorsal fin. Attachment point(s) unknown, line shifting during observation. Confirmed to have shed gear & resights indicate healthy.",EN,NS,Unknown,Shed Gear,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,19-Aug-17,Free-swimming with buoy trailing 10ft aft of flukes. Attachment point(s) unknown. Resighted on 11Sep2017 with buoy 30-50ft aft. No resights.,EN,PR,Unknown,-,0,M,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,28-Aug-17,Single line wrapping peduncle & left fluke blade and slowly dragging heavy gear. Disentangled.,EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,5-Sep-17,"Carcass on beach. Severe, extensive, constricting entanglement. Gear deeply embedded aft of blowholes and at fluke insertion.",EN,MT,Dead,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,Pot/Trap,-
ATL,12-Sep-17,Anchored in 3 sets of gear. Disentangled.,EN,NS,Recovered,Disentangled,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,Pot/Trap,-
ATL,18-Sep-17,Anchored in gear. Fisher responded later that day and animal was not relocated. When fisher hauled gear 10 pots & buoyline missing from 30 pot trawl.,EN,PR,Unknown,Partial,0,F,L2,L10,,1,,,,,,,,,,,,1,,,0.75,Pot/Trap,-
ATL,24-Sep-17,"Free-swimming with wrap of line around left pectoral, line trailed under body & over right fluke blade. One line ending at buoy and one ending at a pot. Partially disentangled. Left with 60ft of line draped over pectoral that is expected to shed. Seen on 13Sep with new injuries, but no gear visible so unable to confirm this is an earlier 1st entanglement sighting. Resighted 18Oct - no gear noted, but photo analysis pending. No additional resights.",EN,NS,Unknown,Partial,0,F,L2,L3,,1,1,,,,,,,,,,,,,,0,Pot/Trap,1
ATL,1-Oct-17,"Dependent calf. Free-swimming with line through mouth that twists together in a bridle under the jaw. Likely to become constricting as animal grew. Ends trail to buoys, but full configuration is unclear. Confirmed gear free in August 2018",EN,NS,Recovered,Shed Gear,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,1
ATL,1-Oct-17,UME. Necropsied on 6-Oct-17. Blunt trauma - bruising on dorsal & left side. Histopathology results support COD=VS,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,3-Oct-17,Free-swimming with monofilament loosely looped over and trailing from left fluke tip. Sighted with a subsequent entanglement on 21Oct2017. Unable to confirm if the monofilament had been shed at that point.,EN,NS,Unknown,-,0,F,L3,L3,,,1,,,,,,,,,,,,,,0,Monofilament,1
ATL,6-Oct-17,Free-swimming with portion of gillnet panel through mouth and tightly wrapping head and rostrum. Animal actively feeding. Resighted in 2018 with same configuration. Indications of slight health decline. Disentanglement attempt successful in cutting the rostrum wrap leaving bitter ends trailing from both mouthlines. Confirmed gear free 23Sep2018,EN,NS,Recovered,"Partial, 
Shed Gear",1,F,L2,L3,,1,1,,,,,,,,,,,,,,0,Gillnet,-
ATL,10-Oct-17,Anchored in gear. Ad hoc disentanglement conducted by harbor master.,EN,PR,Unknown,Partial,0,F,L2,L10,,1,,,,,,,,,,,,1,,,0.75,Pot/Trap,-
ATL,14-Oct-17,"Free-swimming with white, fender-type buoy close to right flank. Full configuration unknown. No photos.",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,-
ATL,21-Oct-17,Anchored in gear. Disentangled.,EN,NS,Unknown,Disentangled,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,21-Oct-17,"Free-swimming with buoy in tow. Full configuration unknown. Seen with a previous monofilament entanglement on 03Oct2017, unable to determine if had shed that gear.",EN,PR,Unknown,-,0,M,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,12-Nov-17,Free-swimming with monofilament trailing from right fluke. Attachment point(s) unknown.,EN,PR,Unknown,-,0,M,L10,L10,,,,,,,,,,,,,,1,,,0.75,Monofilament,1
ATL,30-Nov-17,"Fisher reported entangled in 25 trap trawl, between the 2 balloons. Attachment point at the fluke/peduncle, appeared anchored. Cut lines, appeared gear free, but no confirmation that all gear recovered.",EN,PR,Unknown,Partial,0,F,L2,L10,,1,,,,,,,,,,,,1,,,0.75,Pot/Trap,-
ATL,26-Dec-17,UME. Necropsied on 27-Dec. Blunt trauma - left & right sides marked by extensive edema & bruising.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,28-Jan-18,"UME. Necropsied on 29Jan2018. Suspect VS. Large area of hemorrhage on dorsum, skeletal fractures consistent with blunt force trauma. Prey matter in stomach. Extensive shark bites. Had been seen 8 (FWC) & 9 (GDNR) days earlier w/ visual data supportive of good body condition & feeding.",VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,12-Feb-18,UME. Necropsied on 15Feb2018. Edema & hemorrhage at dorsal cervical area and along dorsal lateral sides aft to dorsal fin. No broken bones. Suspect VS. Blunt trauma.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,22-Apr-18,"Free-swimming. Bridle in the mouth with right side leading to two buoys.  Left side leading down to weighted line.  Lines exiting the mouth entangled together near the peduncle. Disentangled, healthy resights.",EN,NS,Recovered,Disentangled,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,Pot/Trap,1
ATL,5-May-18,UME. Extensive soft tissue blunt trauma along sides and ventral musculature consistent with vessel strike. Robust body condition and full stomach indicates acute event.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,18-May-18,Evidence of hemorrhage and edema along dorsal surface consistent with blunt vessel trauma.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,27-May-18,Evidence of hemorrhage and edema along dorsal surface consistent with blunt vessel trauma.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,1-Jun-18,"Evidence of hemorrhage and edema along dorsal, lateral, and ventral surfaces consistent with blunt vessel trauma.",VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
ATL,20-Jun-18,"Free-swimming with line through mouth, open bridle, and trailing approximately one body length beyond flukes. Confirmed gear free the following day. Healthy resights.",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,21-Jun-18,"Free-swimming with thick, yellow monofilament trailing from flukes. Attachment points & full configuration unknown. Response team relocated, no gear visible, likely gear free but unable to confirm. Subsequent sightings confirm shed gear & healthy.",EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,14-Jul-18,Free-swimming dependent calf with multiple head wraps with line likely through mouth. Partially disentangled - short sections of line in baleen likely to shed. Confirmed gear free on 21Aug.,EN,NS,Unknown,"Partial, 
Shed Gear",0,F,L2,L3,,1,1,,,,,,,,,,,,,,0,-,-
ATL,14-Jul-18,"Free-swimming with deeply embedded line at insertion of flukes with line trailing, buoy pinned near fluke. Partial disentanglement - remaining gear held in place by wounds, hope will shed. Compromised health - widespread cyamids, skin pitting. No resights.",EN,SI,Unknown,Partial,0,F,L2,L3,,1,1,,,,,,,,,,,,,,1,Pot/Trap,1
ATL,14-Jul-18,"Free-swimming with line crossing over back. Resighted on 28Jul and 30Jul off Virginia beach. Emaciated with line over back, a bundle of line by right shoulder, and line around peduncle. Suspect attachment points are mouth and/or flippers, but can't confirm. No resights",EN,SI,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,1,-,-
ATL,20-Jul-18,"Observed interaction with rod & reel gear. Unclear which whale involved (both reacted strongly) & if either carried away any gear. Suspect scraped by hook, but likely not attached. Unable to confirm. Satellite tagged on Cardhu deployed as part of CCS research. Cardhu seen in a second entanglement on 30Jul18. Orbit resight confirm gear free.",EN,NS,Unknown,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,-
ATL,20-Jul-18,Observed interaction with rod & reel gear. Unclear which whale involved (both reacted strongly) & if either carried away any gear. Both subsequently sighted gear free.,EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,-
ATL,20-Jul-18,Free-swimming with monofilament trailing. Attachment point(s) and configuration unknown. Shed Gear. Healthy resights,EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,20-Jul-18,"New, healed, superficial lacerations across back. Event added in Jan 2020 upon review of 01Sep18 entanglement footage.",VS,NS,Unknown,-,0,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,21-Jul-18,Free-swimming with monofilament trailing from left fluke. Attachment point(s) and configuration unknown. No resights.,EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,Monofilament,1
ATL,23-Jul-18,Entrapped in weir. Fisher attempted to remove with seine and it became entangled in the gear. Fisher successfully released before response team arrived. No photos/documentation.,EN,NS,Unknown,Disentangled,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,"Weir, Seine",-
ATL,27-Jul-18,"Deeply embedded line around peduncle at fluke insertion, partially severing flukes.",EN,MT,Dead,-,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,30-Jul-18,"Free-swimming with line through mouth exiting right and trailing aft, exiting left and leading to multiple constricting wraps around left pectoral, then trailing 3-4ft. Partially embedded in flipper, large raw wound.",EN,SI,Unknown,-,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,-,1
ATL,30-Jul-18,"Commercial F/V reported whale entangled in their anchoring system: 75lb anchor + 550ft of line + mooring ball. Configuration changed throughout: Open bridle through mouth became closed bridle with multiple peduncle wraps. Partial disentanglement - removed mooring ball, anchor & jumble of line aft of flukes. Final configuration = closed bridle trailing to a small jumble of line @ flukes. Full configuration unknown. Unlikely to shed.",EN,PR,Unknown,Partial,0,F,L2,L10,,1,,,,,,,,,,,,1,,,0.75,Anchor System,1
ATL,1-Aug-18,"Lactating female. Entanglement witnessed. Monofilament draped over left fluke blade and trailing 50ft, no wraps.  Partially disentangled on 9Aug - shortened trailing line to 15ft aft of flukes. Confirmed gear free on 10Aug. Healthy resights.",EN,NS,Recovered,"Partial, 
Shed Gear",1,F,L3,L3,,,1,,,,,,,,,,,,,,0,Monofilament,1
ATL,3-Aug-18,Lactating female. Free-swimming with single line through mouth and trailing 75-100ft from each side. No wraps.,EN,NS,Unknown,-,0,F,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,5-Aug-18,"Free-swimming, emaciated whale with constricting and embedded wraps at fluke insertion and on left fluke blade. Swimming by use of flippers not flukes.",EN,SI,Decline,-,0,M,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,6-Aug-18,"Free-swimming with line through mouth and joining in a small jumble underneath body. Multiple resights indicate entanglement still present through November 2018, but health stable. Confirmed gear free in August 2019",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,-,-
ATL,7-Aug-18,Free-swimming with monofilament line over left fluke with unknown attachment point(s). Discovered during photo analysis. Confirmed shed gear on or before 17Aug. Healthy resights.,EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,9-Aug-18,"Event witnessed. Free-swimming lactating female with dependent calf. Unclear which made contact with gear, but both responded by charging through the water. Fisher let line payout before it parted. Unclear which animal is carrying the gear or what the attachment point(s) and configuration is. Confirmed gear free from this event on 14Sep when documented in separate monofilament event.",EN,NS,Unknown,Shed Gear,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,-
ATL,11-Aug-18,At least 11 deep lacerations starting at dorsal fin and continuing down dorsal ridge towards fluke. Ulcerated lesion on right pectoral with some evidence of healing.,VS,SI,Unknown,-,0,M,L5a,L5a,,,,,1,,,,,,,,,,,,1,-,-
ATL,15-Aug-18,"WW vessel self-reported striking whale. 130ft @ 28kts. No blood in water. Searched for an hour with help of other platforms. All whales sighted appeared to be ""normal"" and all ID'd animals subsequently sighted healthy.",VS,SI,Unknown,-,0,F,L6a,L6a,,,,,,,1,,,,,,,,,,1,-,-
ATL,16-Aug-18,Event witnessed. Animal documented entrapped in seine. Response team relocated animal free-swimming with minor abrasions and not carrying any gear.,ET,NS,Recovered,Self Release,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Seine,-
ATL,16-Aug-18,Event witnessed. Entrapped in seine for a few minutes. Self released. Did not appear to become entangled in or carry away any of the gear.,ET,NS,Recovered,Self Release,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Seine,-
ATL,17-Aug-18,Event witnessed. Recreational fisher trawled gear over whale as it was logging. Hook and lure snagged on her back. Resighted later the same day and confirmed to have shed gear. Healthy resights.,EN,NS,Recovered,Shed Gear,1,F,L4,L4,,,,1,,,,,,,,,,,,,0,Hook,-
ATL,27-Aug-18,Free-swimming. Monofilament trailing from right fluke. Unknown attachment point(s) and configuration. Resights confirm gear free.,EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,29-Aug-18,"Free-swimming with netting, line, and floats around peduncle - full configuration unknown. Reportedly disentangled by recreational boater, but unable to confirm. Resighted gear free on 03Sep behaving ""abnormally"". Carcass found 07Sep with no gear. Landed 21Sep. No necropsy.  Primary COD = EN most parsimonious based on timeline and abnormal behavior. Ultimate COD = unknown",EN,MT,Dead,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,1,Netting,-
ATL,30-Aug-18,Event witnessed. Animal made contact with floatline but swam out free of gear after fishers lowered net. Healthy resights,ET,NS,Recovered,Released,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Seine,-
ATL,30-Aug-18,Event witnessed. Animal self-released from seine.,ET,NS,Recovered,Self Release,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Seine,-
ATL,1-Sep-18,"Free-swimming with open bridle of line through mouth, one ending in a hog-ringed eye and the other ending in a surface system including a buoy. Partially disentangled - shortened lines on both sides to trail to just forward of the flukes. Confirmed gear free 15Nov18",EN,NS,Unknown,"Partial, 
Shed Gear",0,F,L3,L3,,,1,,,,,,,,,,,,,,0,Pot/Trap,1
ATL,2-Sep-18,Whale hit bow of WW zodiac as it dove. <65ft @ <10kts.,VS,NS,Unknown,-,0,F,L6c,L6c,,,,,,,,,1,,,,,,,,0,-,-
ATL,2-Sep-18,Event witnessed. Monofilament from unknown attachment point(s) trailing over left fluke. Full configuration unknown. Resights indicate shed gear.,EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,3-Sep-18,"Free-swimming with monofilament trailing over left fluke from unknown attachment point(s). Seen earlier in the day - no gear visible at that point, likely gear free, but unable to confirm. Resights indicate shed gear.",EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Monofilament,1
ATL,7-Sep-18,"Floating carcass, hogtied in gear. No necropsy, but extensive constricting entanglement.",EN,MT,Dead,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,Pot/Trap,-
ATL,8-Sep-18,Free-swimming with line and buoy trailing. Full configuration unknown.,EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,14-Sep-18,"Free-swimming lactating female. Line looped around left fluke tip, no additional attachment points or wraps. Presence of line appeared to interfere with nursing. Partially disentangled - removed 250+ ft of line. Expect to shed remainder. Calf resumed nursing after gear removed. Confirmed gear free & healthy.",EN,NS,Recovered,"Partial, 
Shed Gear",1,F,L3,L3,,,1,,,,,,,,,,,,,,0,Monofilament,1
ATL,21-Sep-18,Free-swimming with 2-3 buoys trailing 30-40ft aft of flukes. Attachment point(s) and full configuration unknown. No resights.,EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,23-Sep-18,"Line on fluke, attachment point(s) & full configuration unknown",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,23-Sep-18,Free-swimming with buoys trailing. Attachment point(s) and configuration unknown.,EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,29-Sep-18,Free-swimming with orange float 40ft aft of flukes. Attachment point(s) & full configuration unknown. Resighted gear free 04Oct2018,EN,NS,Unknown,Shed Gear,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,-,1
ATL,13-Dec-18,Free-swimming with unknown attachment point(s) and configuration. Partly disentangled after trailing gear fouled in prop of rec vessel. Animal towed boat backward for some distance.,EN,PR,Unknown,Partial,0,M,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,15-Dec-18,Skeletal fractures with associated hemorrhaging - consistent with blunt force trauma. Fresh lacerations. Additional impressions possibly from a boat hull. Unable to discern if these were pre or post-mortem.,VS,MT,Dead,-,0,M,L12,L12,,,,,,,,,,,,,,,,1,1,-,-
PAC,9-May-07,"THE CALF'S WOUND IS A LATERAL LACERATION THAT IS ABOUT 2/3 OF THE WAY DOWN THE BODY. IT HAS ONLY BEEN SEEN INFREQUENTLY, BECAUSE THAT PART OF THE ANIMAL TYPICALLY REMAINS UNDERWATER, EXCEPT WHEN THE ANIMAL STRONGLY ARCHES ITS BACK. THIS CUT APPEARS TO BE DEEPER, AND IS BELIEVED TO EXTEND INTO THE MUSCLE LAYER AND MAY BE BLEEDING. SERIOUS INJURY BECAUSE OF DEEP LACERATION.",VS,SI,UNKNOWN,-,0,F,L11,L11,,,,,,,,,,,,,,,1,,0.52,-,-
PAC,9-May-07,"THE ADULT COW HAS A STRAIGHT LACERATION ON HER DORSAL SURFACE THAT IS ESTIMATED TO BE 2-3' LONG AND 6"" DEEP. THE CUT DOES NOT EXTEND INTO THE MUSCLE LAYER. A SECOND SUPERFICIAL CUT CAN BE SEEN JUST BEFORE THE DORSAL FIN. VETERINARIANS DO NOT BELIEVE THAT THIS ANIMAL IS IN ANY IMMEDIATE DANGER FROM THIS WOUND. NON-SERIOUS INJURY DUE TO SUPERFICIAL LACERATION.",VS,NS,UNKNOWN,-,0,F,-,L5B,,,,,,,,,,,,,,,,,0,,
PAC,10-May-07,"FREE-SWIMMING ANIMAL WITH PINK MONOFILAMENT GILLNET DRAPED OVER BACK; ANIMAL RESIGHTED OFF PALOS VERDES BAY CLUB LATER IN DAY. FINAL STATUS UNKNOWN, NET IDENTIFIED AS HALIBUT SET GILLNET GEAR FROM PHOTOS.",EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Gillnet,
PAC,16-Aug-07,LIVE HUMPBACK SIGHTED WITH CRAB GEAR WRAPPED AROUND RIGHT PECTORAL FLIPPER; OSU ATTEMPTS TO DISENTANGLE WHALE FAILED AS IT WAS TOO ACTIVE TO APPROACH CLOSELY ENOUGH. FINAL STATUS OF WHALE UNKNOWN.,EN,PR,UNKNOWN,-,0,F,-,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,
PAC,13-Oct-07,CARCASS WITH FRACTURED SKULL. UNKNOWN VESSEL SIZE AND SPEED.,VS,MT,DEAD,-,0,F,-,NA,,,,,,,,,,,,,,,,,1,,
PAC,16-Oct-07,FREE-SWIMMING ANIMAL. YELLOW ROPE WRAPPED AROUND TAIL STOCK. WHALE SEEN AS RECENTLY AS 2018 GEAR FREE IN GOOD HEALTH.,EN,NS,RECOVERED,Shed Gear,1,F,-,L10,,,,,,,,,,,,,,,,,0,Unidentified,
PAC,29-Oct-07,"FREE-SWIMMING WITH 3 INDIVIDUAL ROPES DRAPED ACROSS DORSAL FIN AND EXTENDING TO AND AROUND FLUKES; ROPES = 0.5 INCHES IN DIAMETER, TWISTED, 3-STRAND, BLUE-GREEN IN COLOR; LINE LENGTH IN EXCESS OF 100 FEET (=TRAILING GEAR), MULTIPLE WRAPS / LOOPS, SEVERAL BALLS OF ROPE (RATS-NEST-LIKE). CASCADIA DATABASE NOTES PECTORAL FINS AND MOUTH ALSO INVOLVED IN ENTANGLEMENT. WHALE RESIGHTED GEAR FREE IN 2018.",EN,SI,RECOVERED,Shed Gear,1,F,-,L2,,,,,,,,,,,,,,,,,1,Unidentified,1
PAC,10-May-08,WHALE TRAILING CRAB POT GEAR (BUOYS & LINE) FROM CHIN AREA ON HEAD. GEAR TYPE CONFIRMED BY FISHERMAN. GEAR AMOUNT AND CONFIGURATION UNKNOWN. WHALE RESIGHTED IN 2016 GEAR FREE.,EN,NS,RECOVERED,Shed Gear,1,F,-,L10,,,,,,,,,,,,,,,,,0,Pot/Trap,1
PAC,18-May-08,DRAGGER STRUCK WHALE IN THE FOG. SNAPPED STABILIZER ON BOAT. VESSEL SIZE AND SPEED UNKNOWN. FINAL STATUS UNKNOWN.,VS,PR,UNKNOWN,-,0,F,-,L12,,,,,,,,,,,,,,,,,0.36,,
