Region,Case 1st Observed Date,Narrative,CAUSE,DETERMINED FATE,Health status,DISENTANGLEMENT STATUS,"Seen 
1yr+","Breeding, Feeding, Migratory corridor, or Other?",INITIAL  National Cause Criteria: L1-L12,FINAL National Cause Criteria: L1-L12,L1,L2,L3,L4,L5a,L5b,L6a,L6b,L6c,L7a,L7b,L8,L9,L10,L11,L12,"PBR 
Value","Gear 
Type",Trailing?
ATL,20-Jul-12,"Sighted with raw entanglement wounds on peduncle & fluke. Last seen on 5/8/12 with no signs of injury.  incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive (upgraded from Decline in 2016). Healthy resights.",EN,NS,Recovered,-,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,-,-
ATL,26-Jul-12,"Event added 11/18/14. Sighted with new, healed post blow hole wrapping scar and healing insertion injuries. Lots of lesions. Resights indicate healing. Incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline - subsequent photos show increased skin lesions on lips & rake marks, but also show decrease in body lesions and injuries healed.",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,4-Aug-12,"Moderate to severe entanglement wounds, some raw, with compromised health; pre-injury on 5/8/12. Health was already compromised pre-injury and there was no decline betw May pre-ing and Aug Inj; subsequent sightings indicate injuries healing; incl in  May 2013 - Dec 2015 ""Monitoring Inj Egs"" docs. ",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,25-Aug-12,"free-swimming in weir; top twine & poles removed on 8/26, but whale didn't leave; pulled stakes and bottom twine on 8/27 & whale swam out. Healthy resights.",ET,NS,Recovered,Released,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Weir,-
ATL,24-Sep-12,"Sighted w/ raw wounds with moderate cyamid load around peduncle, appears thin, last seen 3/28 in CCB w/ no injuries. No resights; incl in  May 2013 - Jun 2017  ""Monitoring Inj Egs"" docs as Decline, Presumed dead in 2018.",EN,SI,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,17-Oct-12,"Right whale entrapped in weir. Fisherman dropped top twine 14:00 Oct 17, and was going to drop lower twine the following day. Whale forces itself out the following day and did not appear to have any gear attached to it. Healthy resights.",ET,NS,Recovered,Released,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Weir,-
ATL,7-Dec-12,"Capt. Of a 46' rec vessel self-reported a collision with a possible RW, the injured animal was never seen but stayed submerged w a large expanding pool of blood (65' diameter).  A second animal circling the blood stained water was confirmed to be a RW based on the Capt's info.  ",VS,PR,Unknown,-,0,B,"L6b, L11","L6b, L11",,,,,,,,1,,,,,,,1,,0.52,-,-
ATL,12-Dec-12,"seen with resolving, extensive EN scars; thin w/ some poor skin & patch of cyamids post-blowholes;injuries all appear to be healing, but slight health decline in 2013 when seen with a new entanglement.; incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs. Originally determined as SI, changed to NS based on 2013 entanglement & subsequent sightings gear free & healthy",EN,NS,Unknown,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,17-Dec-12,"Sighted w/ extensive resolving injuries; still raw on peduncle, but resolving, no indication of health decline; seen injury free on 4/13/12 in CCB. incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive. Healthy resights.",EN,NS,Recovered,-,1,B,L10,L10,,,,,,,,,,,,,,1,,,0,-,-
ATL,18-Dec-12,"Landed on Flagler Beach by AM; Necropsied on 18Dec2012. constricting and embedded wraps @ peduncle; evidence of constricting wraps w/ associated hemorrhaging @ mouthline, across tongue, oral rete, rostrum, right pectoral; malnourishment evident. Some bones retrieved by FWRI after a storm exposed them in 2018. **Proximate COD = chronic entanglement, Ultimate COD = nutritional - 03/04/19 ",EN,MT,Dead,-,0,B,L2,-,,1,,,,,,,,,,,,,,,1,Pot/trap,-
ATL,29-Jan-13,"Dependent calf. Documented w/ new superficial skeg & small propeller wounds on its back. Pre-injury sighting on 1/21/13. Resights through Feb 2013 show healthy.  incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Healthy",VS,NS,Unknown,-,0,B,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,7-Mar-13,"Lactating female sighted w/ new, moderate propeller cuts to right fluke lobe. Pre-injury sighting on 2/24/13 off FL. Resights show distal portion of fluke missing, but healing. Incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline -  agrees but feels on par w/ rest of the population.",VS,NS,Recovered,-,1,M,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,8-Apr-13,"Missing trailing edge of right fluke lobe. Healing, but still raw. Pre-injury sighting on 2/23/13 in CCB. Resights indicate healed and healthy. incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,27-Apr-13,"Discovered during photo analysis in Feb 2014; No gear present, evidence of constricting entanglement but injuries appear to be healing. No resights as of Oct 2014.  states health decline, but  feels on par with rest of population; Incl in  Jun 2014 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline **Resighted in 2018. Remains NSI.",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,12-Jul-13,"ad hoc disentanglement. Video posted showed line through mouth, twisting together beth animal and leading to heavy gear (not visible). No wraps on right pectoral, left side not seen/described. Line cutting into right mouthline. One cut made to line trailing from right mouth. Diver describes gear all gear sinking to bottom. Resighted on 7/17. Significant raw abrasions to leading fluke edges and peduncle, but no indication of severe health decline. Unable to confirm animal is gear free (though likely) since never saw left side of animal. Incl in  Dec 2014 - Jun 2017 ""Monitoring Inj Egs"" doc as Inconclusive. Presumed dead in 2018.",EN,PR,Unknown,Partial,0,M,L2,L10,,1,,,,,,,,,,,,1,,,0.75,-,-
ATL,20-Sep-13,"Sighted with new, raw and healing entanglement injuries on peduncle and fluke insertion & new, healed rostrum wrap scar. Healthy resights. Incl in  Dec 2014 ""Monitoring Inj Egs"" doc",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,20-Sep-13," R/V rept; in poor condition with raw wounds on back and peduncle (though already in poor condition prior to this event from previous, unwitnessed entanglement in 2012); line through mouth; one line trails out of right mouth just aft of flukes ending @ a tangle of frayed line; 2 lines trail out of left side trails past mid-body, 1 ending @ bullet buoy and other ending @ a small float. No wraps. Attempts to attach telemetry failed. Confirmed gear free on 3/25/14, healthy resights. Incl in  Dec 2014 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline, but does not appear substantial and is on par with the health of the rest of the population.",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,2-Dec-13,"New, raw & healing peduncle injuries. New, healed rostrum wrap and left lip scar. Resights indicated healthy. Incl in  Dec 2014 - Jun 2017 ""Monitoring Inj Egs"" docs as Monitor",EN,NS,Recovered,-,1,B,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,15-Jan-14,"Sighted with new entanglement injuries indicating prior constricting gear on both pectorals and at fluke insertion. Unable to confirm if right pectoral is gear free or not. Injury to left ventral fluke. Evidence of health decline - lesions & sloughing skin. No resights post 2/10/14. Included in  Jun 2014 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Unknown,-,0,B,L10,L10,,,,,,,,,,,,,,1,,,1,-,-
ATL,16-Feb-14,"Line entering & exiting left side of mouth and trailing: 1 ending above eye and the other trailing 100ft past flukes and sinking. D-tag and telemetry buoys applied, some of trailing line removed. Scarring across head, right mouthline and flippers indicate those areas were entangled prior to this sighting. Trailing line shortened again on 2/17. Whale somewhat thin and has right blowhole deformity due to previous constricting wrap. Confirmed gear free on 4/18. Right pectoral is now white, a fair bit of baleen plates are missing from left mouth, wounds on head and nares are resolving. Healthy resights until separate entanglement (see 13Aug16 event).  Included in  Jun 2014 - Jun 2017 ""Monitoring Inj Egs"" docs. **Originally reported as XU in unknown gear. Gear ID'd as CAN snow crab in June 2018. Updated in 2019 SAR",EN,NS,Recovered,"Partial, 
Shed Gear",1,B,L2,L3,,1,1,,,,,,,,,,,,,,0,Pot/trap,1
ATL,1-Mar-14,"Sighted with new, healing injuries consistent with constricting gear on peduncle, right fluke insertion and head. No gear present. Resights indicate healing. Included in  Jun 2015 - Dec 2016 ""Monitoring Inj Egs"" docs.",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,5-Mar-14,"Sighted with new, healing entanglement injuries. Evidence of body wrap just aft of post blow hole callosities & extensive damage to peduncle and leading edges of flukes. No gear present. Resights indicate healing. Included in  Jun 2014 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,19-Mar-14,"Sighted with new, healing entanglement injuries to peduncle and leading edges of flukes. No gear present. Resights indicate healing. Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,NS,Recovered,-,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,-,-
ATL,23-Mar-14,"Sighted with new, healing entanglement injuries. Evidence of a rostrum wrap and extensive damage to peduncle and leading edges of flukes. No gear present. Resights indicate healing.  states health decline, but injuries healing and is on par with rest of population. Included in  Jun 2014 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,25-Mar-14,"Sighted with new, healing entanglement injuries. Damage to peduncle and fluke insertion. Evidence of rostrum wrap. Many baleen plates missing from both sides of mouth. No gear present. Resights indicate healing. Included in  Jun 2014 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,1-Apr-14,"Entanglement discovered during photo processing just after the sighting. Constricting rostrum wrap with line trailing to at least mid-body. Resighted in 2018 in good to fair health, still carrying gear 2 lines exiting each side of mouth ending at a knot just aft of blowholes. Loose bridle, but does not appear to shift. Disentanglement attempt was made - cross-bow made contact with line, but did not sever it. Skin condition decreased & cyamids increased throughout 2018.",EN,SI,Unknown,-,1,M,L2,L2,,1,,,,,,,,,,,,,,,1,-,1
ATL,2-Apr-14,"Sighted with new, healing entanglement injuries. Evidence of a rostrum wrap, body wrap just aft of blowholes, and damage to right pectoral, peduncle and leading fluke edges. Resights indicate health decline. Incl in  Jun 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline, downgraded to Inconclusive in Dec 2017, removed from list Dec 2019. **Final = SI L2 no gear but HD ***Downgraded in 2018 SAR to NSI based on resights in 2017 that show health fluctuation (improvement then decline).",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,9-Apr-14,"Animal surfaced underneath R/V (39ft) while it was underway @ 9 kts. Small amount of blood and some cuts on lower left flank.  unable to ID. Photos do not show lacerations, only blood in water.",VS,PR,Unknown,-,0,F,"L6c, L11","L6c, L11",,,,,,,,,1,,,,,,1,,0.52,-,-
ATL,12-Apr-14,"Sighted with new, healing entanglement injuries. Evidence of a rostrum wrap and damage to peduncle and fluke insertion. No gear present. Resights indicate healthy. Included in  Nov 2014 - Jun 2017 ""Monitoring Inj Egs"" docs as Healthy",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,29-Jun-14,"Sighted with new, healing entanglement injuries. Extensive damage to peduncle, leading and trailing fluke edges. New head scar and right lip injury. No gear present. Healthy resights. Included in  Nov 2014 - Jun 2019 ""Monitoring Inj Egs"" docs as Inconclusive. Downgraded to Monitor in Dec 2018, removed from list in Dec 2019.",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,29-Jun-14,"At least 1, possibly 2, embedded rostrum wraps. Remaining configuration unclear but extensive. Animal in extremely poor condition: emaciated, heavy cyamid coverage, overall pale skin. No resights.",EN,SI,Decline,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,4-Sep-14,"Carcass with constricting rope around rostrum & body. No necropsy conducted, but evidence of extensive, constricting entanglement. MT due to EN most parsimonious. **Proximate COD = entanglement, Ultimate COD = undetermined - 03/04/19 ",EN,MT,Dead,-,0,F,L2,-,,1,,,,,,,,,,,,,,,1,-,-
ATL,4-Sep-14,"Free-swimming with rostrum wrap. Resighted on 10/12 on Jeffreys Ledge. Wrap had become more constricting. Remaining configuration unknown. No resights. Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,17-Sep-14,"Free-swimming with heavy, green line over head cutting into nares. Remaining configuration unknown. In poor overall condition: heavy cyamids on head and blowholes. Left blowhole appears compromised - noted whale beginning its exhalations prior to surfacing. Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Decline,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,27-Sep-14,"Fresh carcass with multiple line wraps around head, pectoral, and peduncle with buoy attached. Sighted by an aerial survey team in the same position the next day - indicating anchored/weighted in gear. Unable to subsequently relocate carcass for sampling or necropsy. No necropsy conducted, but evidence of extensive, constricting entanglement and appeared to be anchored/weighted. MT due to EN most parsimonious. **Proximate COD = likely acute entanglement, Ultimate COD = probable drowning/asphyxiation - 03/04/19 ",EN,MT,Dead,-,0,F,L2,-,,1,,,,,,,,,,,,,,,1,-,-
ATL,18-Dec-14,"Sighted with new, healing entanglement injuries. Portion of right lip torn away leaving an opening in mouth. Severe injuries to peduncle and leading & trailing fluke edges. Wrapping injuries on head and body. Possible damage to right pectoral. No gear present.  Health decline - raw injuries, grey skin, rake marks, & emaciation. Included in  Jun 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Decline,-,0,B,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,6-Apr-15,"Encircling laceration at fluke insertion with potential to affect major artery. Source of injury possibly entanglement, but experts can't confirm. Evidence of health decline - cyamids in injury. Incl in  Jun 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline. **Final Determination: entanglement as source of injury most parsimonious.",EN,SI,Unknown,-,0,F,"L2, L5a?","L2, L5a?",,1,,,?,,,,,,,,,,,,1,-,-
ATL,6-May-15,"Sighted with fresh lacerations bisecting blowholes with potential to cut bone. Likely is whale reported struck by vessel on 5/3 as it was sighted in the same vicinity w/ no injuries on 5/2, but cannot confirm. Resighted with deformed, but functioning blowholes. Incl in  Jun 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",VS,NS,Recovered,-,1,F,L5a,L5a,,,,,1,,,,,,,,,,,,0,-,-
ATL,11-May-15,"Dependent calf with shallow wound on back from either prop or keel. Seen injury free 5 days prior. Resights indicate healthy. Incl in  Jun 2016 - Jun 2017 ""Monitoring Inj Egs"" doc as Inconclusive",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,13-Jun-15,"Line through mouth and trailing 300-400m ending in 2 balloon-type buoys. Full configuration unknown. No resights. Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,5-Jul-15,Entrapped in weir. Released the following day (7/6). No injuries or contact with gear observed. Healthy resights until separate entanglement event (see 01Mar16),ET,NS,Recovered,Released,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Weir,-
ATL,10-Jul-15,"Sighted with new, healing, wrapping entanglement injuries on head, body, peduncle, and flukes. No gear present. No resights past 10Aug15. Incl in  Jun 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,NS,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,18-Jul-15,"Constricting peduncle wrap leading to weighted gear. Disentangled. No resights. Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,NS,Unknown,Disentangled,0,F,L2,-,,1,,,,,,,,,,,,,,,0,Pot/trap,-
ATL,7-Aug-15,"Sighted with new entanglement injuries on peduncle, fluke insertion, & both leading fluke edges. No gear present. At next sighting (3/8/16) had acquired new entanglement injuries, but all injuries appear to be healing. Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,NS,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,-,-
ATL,2-Sep-15,"Abandoned dependent calf sighted with superficial propeller & skeg marks along right flank & across back. No resights. Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",VS,NS,Unknown,-,0,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,13-Sep-15,"Green line exiting from left mouthline with unknown endpoint. Resights on 5/23/16 & 5/26/16 shows line fouled in baleen r the right tip of rostrum and trailing 10ft, no wraps.  Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Eg"" docs as Decline, but on par with rest of the population.",EN,NS,Unknown,-,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,13-Sep-15,"Sighted with new entanglement injuries on rostrum, peduncle, and fluke blade. No gear present. Possible health decline in subsequent sightings, but unable to confirm directly related to injury. Included in  Jun 2016 - Jun 2017  ""Monitoring Inj Egs"" docs as Inconclusive",EN,NS,Unknown,-,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,-,-
ATL,28-Sep-15,"Unknown amount of line trailing from flukes. Attachment point(s) & full configuration unknown. Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,29-Nov-15,"Sighted with new, significant entanglement injuries indicating constricting wraps of head, flipper, and body. Unable to confirm if no gear present or if deeply embedded so not visible. Animal in poor condition with grey skin & heavy cyamid coverage.  Incl in  Dec 2015 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Decline,-,0,F,L2,L10,,1,,,,,,,,,,,,1,,,1,-,-
ATL,29-Jan-16,"Reported by dive boat operator. Resighted over several days. Emaciated with heavy cyamid coverage, grey/sloughing skin, & damaged baleen protruding from forward left mouth. New minor & moderate entanglement wounds on peduncle & forward left lip. No gear seen. Resighted in April 2017, some apparent health improvement, but images poor and still in poor condition. Incl in  Dec 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Decline,-,0,B,L10,L10,,,,,,,,,,,,,,1,,,1,-,-
ATL,1-Mar-16,"Sighted with new significant entanglement injuries on dorsal & ventral flukes, peduncle, blowholes, and back. Small section of baleen bent up and protruding from right mouth. No gear seen. Healthy resights. Incl in  Jun 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive.",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,8-Mar-16,"Sighted with new significant, extensive injuries consistent with constricting gear on peduncle, leading fluke edges, and at left mouth/head. No gear seen. No resights. Incl in  Jun 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive.",EN,NS,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,3-May-16,"Dependent calf. Floating carcass. Towed ashore & necropsied on 06May2016. 9 large/deep ventral lacerations. Multiple shorn and/or fractured vertebral & skull bones. Destablized thorax. Edema, blood clots, & dorsal hemorrhage. Proximate COD=sharp trauma. Ultimate COD=exsanguination. Estimate died 2-5 days prior.  **Proximate COD = propeller trauma, Ultimate COD = hemorrhage - 03/04/19 ",VS,MT,Dead,-,0,F,L5a,-,,,,,1,,,,,,,,,,,,1,-,-
ATL,19-May-16,"Sighted in poor condition. Emaciated with heavy cyamids. New minor to moderate entanglement injuries on peduncle. Left pectoral appears compromised indicating constricting gear. No gear seen. Incl in  Jun 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Decline,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,26-Jul-16,"Sighted with new entanglement injuries on peduncle and fluke insertions. No gear present. Resights show decline in health - grey overall, rake marks, cyamids on lips. No resights post Jul 2017. Incl in  Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Unknown,-,1,F,L10,L10,,,,,,,,,,,,,,1,,,1,-,-
ATL,1-Aug-16,"Sighted with new severe entanglement injuries on peduncle and flukes. No gear noted, but sighted from a distance and not all body areas seen. Skin black but peeling. Resighted on 8/28 with constricting gear on rostrum (treated as new, separate entanglement). Incl in  Dec 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline (from 8/26 event).",EN,NS,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0,-,-
ATL,1-Aug-16,"Sighted with new severe entanglement injuries on peduncle, fluke insertions and leading edges. No gear seen. Significant health decline - Emaciated, cyamids, & peeling skin.  Incl in  Dec 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Decline,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,1,-,-
ATL,13-Aug-16,"Extensive entanglement. 2 heavy lines through the mouth, multiple loose body wraps, multiple constricting wraps on both pectorals with lines across the chest. Jumble of gear by left shoulder. Extensive cyamid coverage. Partially disentangled. Left with line through mouth and wraps at right flipper that are expected to shed. Current entanglement appears to have exacerbated injuries from previous (2014) entanglement. No resights. Incl in  Dec 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Decline,Partial,0,F,L2,L3,,1,1,,,,,,,,,,,,,,1,Pot/trap,-
ATL,16-Aug-16,"Free-swimming with line and buoy trailing from unknown attachment point(s). Reported shedding gear, but entanglement cryptic and couldn't confirm gear gone vs just not visible. Incl in  Dec 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,28-Aug-16,"Free-swimming with thick line around rostrum & right pectoral. Peduncle possibly involved. Line trails 50ft. Indication of fluke deformity. Heavy cyamid coverage on head. Possibly sighted with this entanglement on 8/1, but no gear witnessed at that time. No resights. Incl in  Dec 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Decline,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,1
ATL,31-Aug-16,"Heavily decomposed carcass with multiple constricting wraps on pectoral with associated bone damage. ID'd by genetic samples. **Proximate COD = entanglement, likely acute or subacute, Ultimate COD = Undetermined.",EN,MT,Dead,-,0,F,L2,-,,1,,,,,,,,,,,,,,,1,Pot/trap,-
ATL,22-Sep-16,"Free-swimming with rostrum wrap leading to heavy gear below and trailing buoys 150ft aft of flukes. Partly disentangled - trailing line shortened, telemetry gear attached, cut to rostrum wrap believed to be successful. Telemetry gear was found drifting on 9/27 - unable to determine if entangling gear was attached. Whale sighted gear free on 06Mar2017. Healthy resights. Incl in  Dec 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,NS,Recovered,"Partial, 
Shed Gear",1,F,L2,L10,,1,,,,,,,,,,,,1,,,0,Pot/trap,1
ATL,23-Sep-16,"Floating carcass with extensive entanglement - gear on most body areas, multiple constricting wraps on head and flippers, line embedded in corner of mouth. Necropsy conducted on 25Sep2016. Thin blubber layer and other findings consistent with prolonged and chronic stress due to entanglement. **Reported as XU w/ unk gear in 2018 report. Gear ID'd as CAN snow crab in April 2018. Updated in 2019 SAR. ***Proximate COD = chronic entanglement, Ultimate COD = emaciation - 03/04/19 ",EN,MT,Dead,-,0,F,L2,-,,1,,,,,,,,,,,,,,,1,Pot/trap,-
ATL,4-Dec-16,"Lactating female. Line with netting crossing over blowholes and one line over back. Full configuration unknown. Calf not present, possibly weaned. Incl in  Dec 2016 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive.",EN,PR,Unknown,-,0,M,L10,L10,,,,,,,,,,,,,,1,,,0.75,Net,-
ATL,20-Dec-16,"Sighted with new injuries consistent with constricting gear on head, right lip, peduncle, & fluke insertion. No gear present. Resights indicate healthy.  Incl in  Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,5-Jan-17,Closed loose bridle through mouth trailing 138m to single trap. Disentangled from weighted gear. Healthy resights.,EN,NS,Recovered,Disentangled,1,B,L2,-,,1,,,,,,,,,,,,,,,0,Pot/trap,1
ATL,13-Apr-17,"UME. Necropsied on 14Apr2017. Deep hemorrhage and muscle tearing consistent with blunt trauma. epidermis almost burned off by friction which supports idea that slower vessel was involved. Proximate COD = blunt force trauma, Ultimate COD = drowning/asphixation **Based on sighting history, hindcast, & necropsy, believe that whale was struck in CCB 2-4 days prior to necropsy - 03/04/19 ",VS,MT,Dead,-,0,F,L12,-,,,,,,,,,,,,,,,,1,1,-,-
ATL,23-Apr-17,"Line from left mouthline trailing ~50ft aft of flukes, no wraps. Confirmed gear free on 22Apr18. Healthy resights",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,19-Jun-17,"UME. Necropsied on 29Jun2017. Acute internal hemorrhage consistent with blunt trauma. Proximate COD = blunt trauma, Ultimate COD = hemorrhage",VS,MT,Dead,-,0,F,L12,-,,,,,,,,,,,,,,,,1,1,-,-
ATL,21-Jun-17,"UME. Found anchored in 2+ sets of gear. Multiple lines through mouth and constricting wraps on left pectoral. Necropsied on 01Jul2017. Thin blubber layer, poor body condition. Interviewed fishers. Entangled in one set of gear between 12Jun-16Jun. Traveled ~9nm & became entangled in a 2nd set of gear between 16Jun-21Jun. Died between 17Jun-21Jun. Glucorticoid levels support acute EN as COD. Proximate COD = acute & chronic entanglement, Ultimate COD = drowning/asphyixation & emaciation",EN,MT,Dead,-,0,F,L2,-,,1,,,,,,,,,,,,,,,1,Pot/trap,-
ATL,23-Jun-17,"UME. Necropsied on 30Jun2017. Acute internal hemorrhage consistent with Blunt trauma. Left middle-inner ear fractured, possibly post-mortem. Proximate COD = blunt trauma, Ultimate COD = hemorrhage",VS,MT,Dead,-,0,F,L12,-,,,,,,,,,,,,,,,,1,1,-,-
ATL,27-Jun-17,No gear present. New raw & healing injuries on head and peduncle consistent with constricting gear. Resights indicate improved health.,EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,4-Jul-17,"No gear present. New extensive, raw & healing wrapping injuries on head and body consistent with constricting gear. Severe wounds on leading edge and insertion of flukes. Significant health decline - cyamids, lesions, grey skin, thin. No resights.",EN,SI,Decline,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,5-Jul-17,"Line exiting right side of mouth leading to weighted gear, configuration changed throughout encounter, but animal remained anchored throughout. Disentangled. Injuries, behavior, and configuration indicate recent entanglement. Resights indicate healthy.",EN,NS,Recovered,Disentangled,1,F,L2,-,,1,,,,,,,,,,,,,,,0,Pot/trap,-
ATL,6-Jul-17,"UME. Floating carcass. Necropsied on 10Jul2017. Skull (maxilla, premaxilla) fractures with associated hemorrhaging and laceration of oral rete. Thin body condition, but fecal glucorticoids support acute trauma. Genetics did not match any on file. Proximate COD = blunt trauma, Ultimate COD = hemorrhage",VS,MT,Dead,-,0,F,L12,-,,,,,,,,,,,,,,,,1,1,-,-
