Region,Case 1st Observed Date,Narrative,CAUSE,DETERMINED FATE,Health status,DISENTANGLEMENT STATUS,"Seen 
1yr+","Breeding, Feeding, Migratory corridor, or Other?",INITIAL  National Cause Criteria: L1-L12,FINAL National Cause Criteria: L1-L12,L1,L2,L3,L4,L5a,L5b,L6a,L6b,L6c,L7a,L7b,L8,L9,L10,L11,L12,"PBR 
Value","Gear 
Type",Trailing?
PAC,11/8/2017,"DEAD ANIMAL WITH ROPE, NETTING AND WIRE IN MOUTH. GEAR CAME LOOSE FROM ANIMAL WHILE IT WAS ROLLING AROUND IN SURF.",EN,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,Unidentified,
PAC,12/11/2017,"YELLOW ROPE ON TAIL AND TRAILING 100 FEET BEHIND WHALE; RESPONSE EFFORTS CONFIRMED 8 INCH PINK MONOFILAMENT GILLNET WRAPPED AROUND TAIL, INCLUDING MULTIPLE BLACK FLOATS, YELLOW AND BLACK ROPE. ANIMAL SWIMMING SLOWLY NORTH AND DIVING. INTERVENTION RESPONSE RESULTED IN THE CUTTING AND REMOVAL OF SOME GEAR. WHALE WAS LOST AFTER THIS INTERVENTION AND REMAINING GEAR AMOUNT AND CONFIGURATION IS UNKNOWN.",EN,PR,UNKNOWN,Partial,0,M,,L10,,,,,,,,,,,,,,,,,0.75,Gillnet,1
PAC,1/29/2018,OBSERVER PROGRAM. DEAD WHALE ENTANGLED IN LARGE-MESH DRIFT GILLNET.,EN,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,Gillnet,
PAC,2/21/2018,LINE ENTANGLED AROUND THE BASE OF THE PEDUNCLE AND OVER THE FLUKE. LINE APPEARS TO BE CUTTING INTO PEDUNCLE TISSUE (=CONSTRICTING). REPORTING PARTY NOTED THAT LINE HAD SOME TENSION AND MAY HAVE BEEN CARRYING SOME WEIGHT. EVIDENCE OF TRAILING GEAR. ANIMAL BODY CONDITION LOOKED GOOD FROM PHOTOGRAPHS REVIEWED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,SI,UNKNOWN,-,0,M,,L2,,,,,,,,,,,,,,,,,1,Unidentified,1
PAC,2/21/2018,SINGLE ROUND (NOT OBLONG) RED / ORANGE BUOY TRAILED RELATIVELY CLOSE BEHIND WHALE. NO PHOTOS. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.,EN,PR,UNKNOWN,-,0,M,,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,3/3/2018,"BLUE MESH GILLNET WRAPPED AROUND CAUDAL PEDUNCLE OF SWIMMIMG WHALE, WITH 4 TO 5 SMALL, RED BULLET BUOYS ASSOCIATED. MESH SIZE DIFFICULT TO DETERMINE AS PHOTOS WERE TAKEN FROM OBSERVER ON SHORE. GEAR AMOUNT AND CONFIGURATION UNKNOWN. PHOTOS REVIEWED.",EN,PR,UNKNOWN,-,0,M,,L10,,,,,,,,,,,,,,,,,0.75,Gillnet,
PAC,3/18/2018,FERRY STRUCK WHAT THEY BELIEVED TO BE A GRAY WHALE MID CHANNEL ON THE WAY TO CATALINA. THE CAPTAIN SAID THAT THE WHALE SURFACED ABOUT 20 FT IN FRONT OF THE BOAT WHEN IT WAS TRAVELING AT APPROXIMATELY 25 KTS SO THERE WAS NO WAY TO STOP OR AVOID THE COLLISION. VESSEL SIZE = 134 FT. HE DID INDICATE THAT THERE WAS SOME DAMAGE TO THE BULBOUS BOW AND THAT HE BELIEVED THE WHALE WAS INJURED BUT ALIVE AFTER THE CONTACT. CATEGORIZED AS SERIOUS INJURY BASED ON SIZE AND SPEED OF VESSEL.,VS,SI,UNKNOWN,-,0,M,,L6A,,,,,,,,,,,,,,,,,1,-,
PAC,3/26/2018,ANIMAL EXAMINED ON BEACH BY SWFSC STRANDING PROGRAM. ORGANS PROTRUDING THROUGH LACERATION AT RIGHT DORSAL SIDE AT MID-LENGTH. FRACTURED VERTEBRAE AND BONE FRAGMENTS IN THIS REGION. UNKNOWN IF THIS VESSEL STRIKE REPRESENTS SAME ANIMAL STRUCK OFF CATALINA ISLAND ON 3/18/2018. TREATED AS UNIQUE RECORD.,VS,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,-,
PAC,3/28/2018,"OBSERVED FLOATING IN RICHARDSON BAY MARCH 28 2018. FLUKES AND DISTAL PENDUNCLE MISSING. WITHIN A PORTION OF GRAY NECROTIC TISSUE IS A 6-INCH LENGTH OF WIRE WITH A COPPER CORE, DEEPLY ENTWINED WITH THE NECROTIC TISSUE. THIS REFLECTS EVIDENCE OF A CONSTRICTING ENTANGLEMENT.",EN,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,Unidentified,
PAC,4/13/2018,"WHALE HAD BEEN SIGHTED ALIVE NINE DAYS PRIOR TO STRANDING RESPONSE. THE WHALE WAS ENTANGLED IN WASHINGTON DUNGENESS CRAB POT GEAR WHICH WAS IDENTIFIED BY TAG NUMBERS RECOVERED AT SCENE. BUOY AT LEFT MOUTH, LINE THROUGH MOUTH CIRCLING RIGHT FLIPPER ACROSS BACK TO LEFT PEDUNCLE (THIS IS THE CONFIGURATION FOUND WHEN THE ANIMAL STRANDED DEAD ONSHORE, LIKELY DIFFERENT WHEN THE ANIMAL WAS ALIVE). BRUISING AROUND PEDUNCLE WHICH MAY SUGGEST IT WAS ENTANGLED AT SOME POINT IN TIME. PHOTOS SHOW LINE THROUGH MOUTH AND A RED/BLACK STRIPE BUOY. CAUSE OF DEATH LISTED AS INANATION (=STARVATION).",EN,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,4/13/2018,"ORANGE BUOY AND LINE ENTERING MOUTH LEFT SIDE AND EXITING MOUTH RIGHT SIDE. THIS TRAILS TO A SECOND ORANGE BUOY WITH DARK GREEN AND WHITE STRIPES TO JUST IN FRONT OF THE FLUKES. ONE 10"" ORANGE WITH WHITE AND GREEN STRIPED BULLET BUOY AND ANOTHER SOLID ORANGE BULLET BUOY. THEY ARE BOTH TRAILER BUOYS PART OF THE SURFACE SYSTEM OF A CRAB SET. LINE 3/8"" POSSIBLY BLUE STEEL. GEAR AND VESSEL IDENTIFIED AS PART OF WASHINGTON COMMERCIAL DUNGENESS CRAB FISHERY. PERFORMED SEARCH ON 4/14/18 AND FOUND ENTANGLED GRAY WHALE JUST OFF THE CLINTON FERRY TERMINAL. TEAM SUCCESSFULLY ATTACHED A TELEMETRY BUOY AND COLLECTED UNDERWATER FOOTAGE TO DOCUMENT THE ENTANGLEMENT. THE TELEMETRY BUOY RECEIVED SEVERAL HITS WHILE TEAM WAS WITH THE WHALE SO CONFIDENT TO RELOCATE THE FOLLOWING DAY. ON 4/15/18 TEAM STARTED AT 8:30AM AND SEARCHED SEATTLE UP THROUGH SARATOGA PASSAGE AND ADMIRALITY INLET TO THE NORTH ENTRANCE OF PUGET SOUND. JOHN CALAMBOKIDIS WAS ABLE TO LINE UP AN AERIAL FLIGHT TO SEARCH VIA VHF FROM WHIDBEY AS WELL. AT NOON A NEW LOCATION CAME THROUGH FROM TELEMETRY BUT IT WAS ON LAND-A RESIDENTIAL NEIGHBORHOOD ON THE QUIMPER PENINSULA. LATER THIS AFTERNOON A CALL CAME THROUGH THE SOS-WHALE HOTLINE FROM THE OWNER OF A VESSEL ASSIST COMPANY. HE RETRIEVED OUR GRAPPLE, OUR LINE AND TELEMETRY BUOY AND ONE OF THE ENTANGLING FLOATS FROM ANOTHER VESSEL EARLIER THIS MORNING. THIS MEANS THE WHALE IS PARTIALLY DISENTANGLED. UNKNOWN AMOUNT AND CONFIGURATION OF GEAR REMAINING ON WHALE. PHOTOS OF WHALE SHOW A VERY EMACIATED ANIMAL THAT EXHIBITS A HEALTH DECLINE. SERIOUS INJURY PRORATED TO A VALUE OF 1 DUE TO DETERIORATING HEALTH.",EN,PR,DEAD.DECLINE,Partial,0,M,,L10,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,4/15/2018,"REPORTING PARTY INDICATED GILLNET ON THE HEAD AND DOWN ALONG THE BODY, WITH A MASS OF GILLNET ON OR NEAR THE TAIL. SINGLE PHOTO SHOWS MASS OF PINK MONOFILAMENT GILLNET EXTENDING FROM HEAD REGION TO DORSAL HUMP. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. WHALE REPORTED SWIMMING TO THE NORTHWEST.",EN,PR,UNKNOWN,-,0,M,,L10,,,,,,,,,,,,,,,,,0.75,Gillnet,
PAC,4/24/2018,"GILLNET (PINK MESH, 1/2 GREEN ROPE, ~20 SMALL RED/ORANGE FLOATS) WRAPPED AROUND PEDUNCLE AND TRAILING OVER LEFT FLUKE LOBE. MOST OF THE GEAR IS BUNCHED UP IN A TIGHT BALL AROUND THE PEDUNCLE, CLOSE TO THE ANIMAL AND FAIRLY TIGHT AROUND PEDUNCLE (=CONSTRICTING GEAR). THERE IS ALSO SOME TRAILING GEAR (TANGLED UP MESH AND PROBABLY A LEAD LINE) TRAILING ABOUT ~20FT BEHIND WHALE. THE TRAILING GEAR IS ALWAYS BELOW THE SURFACE. SO LIKELY THE TRAILING GEAR IS WEIGHTED SOMEHOW OR BEEN FOULED UP ALONG THE WAY. UNSUCCESSFUL TELEMETRY DEPLOYMENT; PRESUMED STILL ENTANGLED. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN.",EN,SI,UNKNOWN,-,0,M,,L2,,,,,,,,,,,,,,,,,1,Gillnet,1
PAC,5/4/2018,NECROPSY RESULTS INDICATED A FRACTURED CRANIUM AND MUSCULAR AND SKELETAL HEMORRHAGING. CONSISTENT WITH BLUNT FORCE TRAUMA CHARACTERISTIC OF A VESSEL STRIKE.,VS,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,-,
PAC,5/6/2018,"PHOTOS FROM 5/6/2018 SHOWS A SINGLE ORANGE BUOY NEXT TO A HEAVILY-SCAVENGED GRAY WHALE CARCASS. BUOY NUMBER OBTAINED AND FISHERMAN INTERVIEWED. FISHERMAN INDICATED HIS GEAR WAS NOT TOUCHING WHALE AND FISHERMAN REMOVED GEAR FROM AREA AFTER SEEING PHOTOS OF WHALE. NO EXPLICIT PHOTO EVIDENCE THAT BUOY OR LINE IS ATTACHED TO CARCASS, HOWEVER, HARBOR PATROL WENT TO SAME EXACT LOCATION THE NEXT DAY AND FOUND THE CARCASS UNMOVED, INDICATING IT WAS ANCHORED BY SOMETHING. BUOY WAS NO LONGER VISIBLE ON 5/7/2018.",EN,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,5/8/2018,ANCHORED WHALE WITH LINE WRAPPED AROUND THE PEDUNCLE AND BOTH FLUKE BLADES WITH THREE FLOATS AND LINE TRAILING TO APPROXIMATELY 60 FT BEHIND THE WHALE. DOCUMENTATION CONFIRMED NO OTHER BODY PARTS WERE INVOLVED. TEAM WAS ABLE TO CUT MOST LINE AWAY BUT SEVERAL WRAPS REMAINED AROUND NECROTIC TISSUE AT CAUDAL PEDUNCLE. THIS WHALE WAS FOUND DEAD STRANDED ON MAY 27TH.,EN,MT,DEAD.DECLINE,Partial,0,M,,NA,,,,,,,,,,,,,,,,,1,Pot/Trap,1
PAC,5/11/2018,WHALE ENTANGLED IN SALMON GILLNET. VISIBLE BLOOD FLOW. GEAR AMOUNT AND CONFIGURATION UNKNOWN. OUTCOME UNKNOWN.,EN,PR,UNKNOWN,-,0,M,,L10,,,,,,,,,,,,,,,,,0.75,Gillnet,
PAC,5/17/2018,PROPELLER WOUNDS PRESENT NEAR TAIL. NO ADDITIONAL DETAILS PROVIDED.,VS,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,-,
PAC,5/18/2018,"PALE DISCOLORED BAND OF SKIN AROUND THE NECK APPROX. 20 CMS WIDE, THE BLUBBER BENEATH THIS DISCOLORED AREA HAS SMALL PATCHES OF HEMORRHAGE. THE LEFT AXILLA HAS A LACERATION AROUND THE FLIPPER BASE, WITH DISCOLORED MUSCLE AND EDEMA BENEATH IT. THE SKIN OF THE LEFT FLIPPER IS DRY AND MISSING IN MULTIPLE PLACES. THE LEFT COMMISSURE OF THE MOUTH HAS A PALE LINEAR MARK IN IT, AND IS COVERED IN LICE. THE RIGHT SIDE OF THE WHALE HAS TWO LONG PARALLEL LACERATIONS, ONE PENETRATES THE SCAPULA WHICH IS SHATTERED (MULTIPLE FRACTURES, COMMINUTED FRACTURES), THE OTHER IS THROUGH BLUBBER AND MUSCLE. THERE IS NO HEMORRHAGE OR DISCOLORATION OF BLUBBER OR MUSCLE ADJACENT TO THESE LACERATIONS. THERE ARE MULTIPLE LINEAR MARKS ON THE SKIN TYPICAL OF ABRASION BY A BRAIDED LINE. NECROPSY REPORT INDICATED THAT VESSEL STRIKE WAS PRIMARY CAUSE OF DEATH (COMPARED WITH ENTANGLEMENT EVIDENCE), AS CONDITION OF ANIMAL IS GOOD (ADEQUATE BODY FAT STORES) AND STOMACH WAS FULL.",VS,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,-,
PAC,5/27/2018,"GREEN AND WHITE LINE WRAPPED TIGHTLY AROUND LEFT PECTORAL FLIPPER AND PASSES THROUGHT LEFT GAPE. EVIDENCE OF A WRAP AROUND THROAT (BLOATING LIKELY CAUSED ROPE TO SNAP--FRAYED ENDS VISIBLE). GREEN, ORANGE, AND WHITE LINES WRAPPED AROUND TAILSTOCK. FAINT IMPRESSIONS ACROSS VENTRAL LEFT FLUKE. MULTIPLE WRAPS. TRAILING 2 CRAB POTS. ORIGINALLY SEEN WITH 2 ORANGE BUOYS (WHILE FLOATING), ONE VISIBLE IN INITIAL PHOTOS OF THE BEACH LANDING, BUT HAD BEEN REMOVED BY UNKNOWN PERSONS PRIOR TO OUR ARRIVAL ON SCENE.",EN,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,Pot/Trap,
PAC,6/6/2018,"WHALE REPORTED TO HAVE AN ENTANGLEMENT LOCATED ON THE CENTER OF THE BODY AND ON THE TAIL WHILE TRAILING TWO BUOYS AND ""CRAB POT GEAR"". COMMERCIAL DUNGENESS CRAB GEAR WAS IDENTIFIED BY THE ROUND YELLOW TAG ON ONE BUOY BUT THE PHOTO QUALITY WAS POOR SO A NUMBER COULD NOT BE READ TO GET A FISHERMAN ID. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. PHOTO REVIEWED.",EN,PR,UNKNOWN,-,0,M,,L10,,,,,,,,,,,,,,,,,0.75,Pot/Trap,1
PAC,6/28/2018,"EXTREMELY EMACIATED WHALE LIVE-STRANDED AND SUBSEQUENTLY DIED. LARGE AREA OF ABRASION (116X30CM) ON LEFT DORSAL AND ACROSS BACK, JUST ANTERIOR TO HUMP, WITH MISSING SKIN AND NECROSIS AT MARGINS, VISIBLE BRUISING UNDER WIDEST POINT OF MISSING SKIN. ABRAIDED SKIN ON UPPER RIGHT SIDE AT SAME LEVEL AS LARGER ABRASION. WHALE LICE ALL OVER BODY, INCLUDING DORSAL SURFACE OF FLUKE (UNUSUAL--SUSPECT UNABLE TO LIFT FLUKES PROPERLY). AT LEAST 4 SHATTERED VERTEBRAE AT SITE, APPROXIMATELY 1 MONTH'S WORTH OF HEALING IN TISSUES. AREAS OF INTERNAL INFECTION AT TRAUMA SITE. SUSPECT ANIMAL HIT BY SHIP, WITH SUBSEQUENT INFECTION, EMACIATION AND LIVE STRANDING.",VS,MT,DEAD.DECLINE,-,0,M,,NA,,,,,,,,,,,,,,,,,1,-,
PAC,7/9/2018,"BOATER VIDEO OF A GRAY WHALE TRAILING A SINGLE BUOY, WHICH ONLY APPEARS AS WHALE IS DIVING. AMOUNT AND CONFIGURATION OF GEAR UNKNOWN. VIDEO REVIEWED.",EN,PR,UNKNOWN,-,0,M,,L10,,,,,,,,,,,,,,,,,0.75,Unidentified,1
PAC,8/26/2018,"A GRAY WHALE WAS STRUCK BY A 24 FT PRIVATE RECREATIONAL CABIN CRUISER AT 2.4 KNOTS. THE BOAT WAS JOLTED BY THE IMPACT, AFTER WHICH THE WHALE SUBMERGED IMMEDIATELY. THE WHALE WAS SEEN RESURFACING WITHIN A MINUTE OF THE STRIKE, BUT THERE WAS NO INDICATION OF INJURY TO THE ANIMAL. THE VESSEL DID NOT INCUR ANY DAMAGE.",VS,NS,UNKNOWN,-,0,M,,L6C,,,,,,,,,,,,,,,,,0,-,
